0,1,2,3,4,5,6,7,8,9
12.0,23.2,35.0,45.2,56.0,67.0,80.6,87.8,92.8,95.6
62.0,80.8,86.0,90.4,93.6,95.2,97.4,98.6,99.2,99.6
37.2,60.6,75.6,84.4,92.2,94.0,95.0,97.2,98.6,99.2
37.8,59.6,68.4,78.6,88.4,93.0,95.4,96.0,96.4,98.4
37.2,57.8,72.8,82.4,91.4,96.2,97.4,98.4,99.2,99.4
32.6,59.4,73.8,84.4,90.2,94.4,96.0,97.6,98.2,99.0
0.2,0.8,0.2,0.6,1.4,1.4,1.4,2.0,1.2,0.2
2.4,6.4,10.0,12.0,15.8,14.2,17.0,13.0,16.6,23.8
1.2,2.6,1.4,2.0,0.0,1.4,1.2,0.8,3.0,0.6
2.4,0.8,0.2,1.8,0.8,1.8,0.8,1.6,0.8,0.0
30.8,56.4,69.4,77.8,87.2,91.4,94.6,96.8,98.8,99.4
2.8,4.4,13.0,8.6,18.6,15.4,20.8,20.8,26.6,31.2
42.0,58.6,72.8,81.4,88.2,91.6,96.0,96.4,96.0,97.2
96.8,97.0,98.6,99.4,99.4,99.8,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0
98.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.0,8.2,5.4,9.0,9.6,8.8,9.6,9.6,16.6,17.4
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13.8,26.4,33.2,37.6,47.4,52.6,64.4,76.0,83.8,90.4
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83.8,88.0,92.6,94.2,96.4,96.8,95.6,97.0,97.8,98.6
85.0,89.6,92.2,95.0,96.4,96.2,97.2,97.4,99.2,99.6
98.2,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
59.6,73.6,84.0,90.6,93.4,95.6,97.4,98.4,99.4,99.4
40.8,57.0,69.8,80.8,90.0,93.8,96.0,97.6,99.0,99.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83.2,88.4,92.0,95.6,96.6,97.2,97.6,98.8,100.0,100.0
62.2,75.2,87.4,90.4,94.0,96.2,97.4,98.0,99.0,99.6
99.6,99.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19.6,27.4,40.2,46.6,58.0,66.4,76.2,83.4,87.2,92.0
12.8,11.4,24.8,35.6,45.0,48.0,63.0,74.4,83.0,88.0
32.8,51.0,68.6,81.6,87.6,92.2,95.4,97.6,98.6,99.0
92.4,97.2,97.8,98.6,98.6,99.8,100.0,100.0,100.0,100.0
16.8,27.4,39.8,52.0,59.2,66.4,77.2,88.2,92.2,95.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60.8,78.2,88.0,91.6,94.8,97.6,99.4,100.0,100.0,100.0
0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.4
84.8,88.2,90.8,93.4,95.6,98.0,98.0,98.8,99.6,99.6
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0
0.8,1.0,0.6,2.2,3.4,1.0,2.0,1.6,1.2,1.8
