0,1,2,3,4,5,6,7,8,9
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0
92.8,97.2,97.8,99.4,98.4,99.2,99.8,100.0,100.0,100.0
3.6,9.8,11.2,12.8,12.8,14.4,21.2,20.4,23.0,27.8
83.4,90.0,92.2,94.0,96.6,97.0,97.0,97.4,99.4,99.8
65.0,76.0,83.8,88.4,91.8,96.0,97.2,98.4,99.0,99.6
0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.8
81.2,87.8,92.8,93.8,95.6,97.2,98.2,99.6,99.6,99.8
62.4,79.0,86.0,91.8,93.8,95.6,97.0,98.4,99.2,99.6
93.2,95.6,97.2,99.2,99.0,99.6,100.0,100.0,100.0,100.0
6.6,11.6,11.0,8.4,6.4,8.2,10.2,8.8,11.0,14.8
83.0,88.6,93.0,95.4,97.4,98.6,99.4,99.4,99.8,100.0
4.4,6.6,5.4,10.4,11.8,9.8,8.6,11.2,13.2,14.2
62.6,75.8,86.4,90.4,95.4,97.8,98.6,99.6,99.6,99.8
42.4,64.8,76.8,86.2,92.8,95.2,98.0,98.8,99.4,99.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.6,5.8,10.2,12.4,14.0,15.4,19.8,22.0,23.2,26.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80.8,87.0,91.8,93.4,96.4,97.4,98.4,99.0,99.0,99.4
5.4,6.2,7.8,14.4,8.2,7.6,7.8,11.0,12.6,10.4
11.8,19.8,29.8,43.8,51.6,65.4,76.6,88.0,93.0,95.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.4,1.0,0.0,2.4,0.4,1.4,0.4,0.8,1.0,1.4
6.6,7.6,5.0,9.4,9.4,6.4,8.8,11.6,15.8,13.8
84.8,89.6,91.6,92.6,93.6,95.6,97.4,98.0,98.8,99.0
15.8,21.4,28.4,32.6,44.0,54.4,64.8,72.0,84.6,90.2
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.4,77.4,85.0,90.2,94.8,97.0,98.4,99.4,99.6,99.8
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,80.2,85.6,91.6,95.4,97.6,98.4,99.4,99.6,100.0
16.6,29.6,43.2,54.4,65.6,79.4,82.8,89.4,95.4,97.4
0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0
5.2,4.4,7.8,6.0,6.8,8.0,8.8,14.4,10.2,16.0
39.6,58.4,72.4,83.6,90.8,94.4,95.6,97.2,98.8,99.4
40.4,59.2,73.2,84.2,92.4,96.0,97.0,97.2,97.2,98.0
5.0,7.6,3.2,6.2,6.2,8.2,7.2,6.0,9.0,8.8
0.6,0.6,3.6,1.2,2.8,1.8,1.0,3.4,2.6,0.4
58.8,75.0,83.6,89.8,93.8,96.6,97.4,98.4,99.2,99.2
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92.2,95.6,97.8,98.8,99.8,99.6,99.8,100.0,100.0,100.0
60.2,73.8,84.0,91.2,95.8,95.2,96.8,98.0,98.8,99.6
79.6,86.6,92.2,94.8,96.4,97.6,98.6,99.6,99.8,100.0
0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0
0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
94.8,96.2,98.0,99.4,99.8,100.0,100.0,100.0,100.0,100.0
64.4,75.0,87.8,89.6,93.6,94.8,97.0,97.6,98.4,98.6
60.4,78.4,86.6,91.4,95.8,96.6,97.6,98.0,99.2,99.4
99.2,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92.6,95.8,97.2,98.8,98.4,97.8,98.4,99.6,99.6,99.4
40.6,58.8,73.6,82.4,88.4,92.6,95.6,97.4,98.0,99.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
35.0,54.6,68.4,80.2,87.0,91.2,92.8,94.6,96.6,97.8
21.2,27.2,38.6,47.8,60.2,69.2,79.6,87.8,93.4,96.2
94.6,97.0,98.2,99.4,99.6,99.8,100.0,100.0,100.0,100.0
15.2,23.2,26.8,36.2,46.0,60.0,69.6,79.4,85.2,91.2
22.0,36.4,40.6,45.8,56.2,65.6,77.2,87.2,91.4,96.0
61.8,75.4,87.2,92.2,95.8,96.2,97.8,99.0,98.8,98.8
0.4,1.6,1.4,1.2,1.2,0.4,3.0,1.4,1.4,2.4
94.2,96.6,96.4,97.6,98.2,98.4,99.4,99.6,99.6,100.0
60.4,76.0,84.0,91.0,93.8,96.8,97.4,98.4,98.0,99.0
2.0,0.8,0.6,0.4,1.8,0.2,1.0,4.8,1.0,0.6
22.0,32.2,41.4,52.2,62.6,71.2,80.8,88.6,94.6,97.8
61.2,74.2,83.4,88.6,93.2,96.8,97.8,98.0,98.4,99.2
99.4,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.4,2.0,0.8,0.6,1.4,0.8,3.0,1.0,0.6,0.0
0.0,2.2,3.2,1.6,2.6,2.4,2.0,0.2,1.8,0.8
95.4,96.6,98.4,99.2,99.6,99.8,100.0,100.0,100.0,100.0
