0,1,2,3,4,5,6,7,8,9
66.0,77.0,84.4,91.6,94.8,97.6,98.8,99.4,100.0,100.0
82.6,86.6,92.8,96.2,96.6,97.2,97.8,98.4,98.8,99.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6.2,9.2,9.0,10.0,12.2,11.4,13.0,18.0,22.6,21.2
81.4,86.4,90.6,94.0,96.6,97.2,97.2,98.8,99.6,99.6
37.8,60.0,70.8,79.0,88.2,92.2,95.4,96.6,98.0,98.8
16.4,19.2,30.8,43.0,54.8,59.0,74.4,83.0,89.2,93.2
81.6,88.6,90.0,93.2,96.2,97.4,98.6,99.8,99.8,99.8
94.2,96.8,97.0,98.6,98.8,99.2,99.2,99.2,99.6,100.0
99.0,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17.8,20.2,38.6,54.8,61.0,72.0,78.6,85.6,92.0,95.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
14.4,25.0,47.0,58.2,67.0,75.8,84.2,90.8,94.8,96.8
36.2,54.2,72.2,83.8,90.8,93.0,95.8,97.2,98.6,99.2
63.0,76.8,87.6,90.8,94.2,97.2,97.8,98.8,99.0,99.6
12.6,26.2,38.2,41.0,49.4,60.8,70.6,79.6,84.2,89.8
93.2,96.6,97.6,99.6,99.6,99.4,100.0,100.0,100.0,100.0
97.6,98.4,99.2,99.4,99.8,100.0,100.0,100.0,100.0,100.0
9.6,25.6,32.4,46.4,59.2,69.2,80.4,87.2,92.0,95.2
63.0,75.8,83.8,89.8,92.2,96.2,97.4,97.4,98.4,99.4
62.8,74.0,84.6,89.0,92.0,95.0,96.2,98.0,98.6,98.8
63.4,77.4,88.0,91.8,95.4,96.0,98.2,99.0,99.8,100.0
99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,1.6,1.8,1.0,1.6,0.6,1.6,1.2,0.6,2.8
84.4,89.0,92.2,93.4,94.6,97.0,97.6,98.6,98.4,98.8
7.8,13.2,12.4,10.8,11.2,7.6,6.0,12.8,14.2,17.2
0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
19.4,26.8,37.2,42.8,53.0,62.6,70.2,81.4,86.8,90.8
99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
22.2,43.4,52.6,64.2,73.4,81.2,87.8,92.4,95.8,98.6
3.0,5.4,5.0,8.8,8.4,11.0,14.2,11.0,18.4,22.2
0.6,0.0,0.6,0.8,2.0,0.6,1.6,1.6,1.2,1.2
2.6,5.6,10.2,9.4,11.4,13.8,21.4,16.8,16.0,21.6
0.6,1.8,0.8,1.8,3.8,4.8,3.8,4.6,3.0,0.8
0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0
98.6,99.2,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0
0.4,0.8,4.8,3.8,2.4,1.0,0.6,2.0,0.4,1.2
18.2,32.2,42.2,52.2,67.8,77.4,85.4,93.2,95.4,97.4
