0,1,2,3,4,5,6,7,8,9
82.2,91.0,94.2,98.0,98.4,99.6,99.2,99.2,99.2,99.4
63.0,77.6,88.4,93.6,95.2,96.4,97.8,99.0,98.6,99.0
0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.2,0.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0
60.2,75.2,85.4,88.0,91.4,95.0,97.2,99.0,99.4,99.8
6.4,6.4,11.8,8.6,12.8,12.8,12.8,10.0,12.2,17.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0
11.2,26.4,26.8,43.6,53.2,63.8,74.0,82.2,90.0,95.0
60.8,77.4,87.8,93.2,97.0,98.2,99.0,99.4,99.4,99.6
2.4,3.6,3.2,2.4,2.4,1.0,2.0,0.4,1.8,0.4
37.2,53.8,70.4,79.8,86.6,92.4,95.0,97.8,98.2,99.0
7.4,7.8,7.2,6.2,10.6,15.2,17.4,16.0,20.4,20.2
66.6,77.4,86.2,90.6,93.4,97.2,98.8,99.6,99.8,99.8
66.6,79.6,86.6,90.6,96.0,96.8,97.2,98.2,99.0,99.4
61.6,75.0,85.0,89.4,93.0,95.0,97.2,97.0,97.2,98.4
64.4,78.4,85.6,89.6,92.6,95.8,97.0,98.6,98.8,99.2
35.4,54.8,69.2,77.0,86.8,90.6,93.4,96.2,97.4,98.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.8,8.4,8.0,9.8,11.2,11.8,14.0,13.4,19.6,21.8
16.0,27.8,41.4,51.4,65.8,78.6,88.8,91.8,95.8,97.0
98.8,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.4,0.4,2.2,3.2,2.4,1.8,0.8,3.4,1.6,2.0
58.0,73.6,83.8,89.8,94.4,96.2,98.0,99.0,99.0,99.4
0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.2,0.2
96.0,98.4,98.6,98.8,99.4,100.0,100.0,100.0,100.0,100.0
0.0,0.2,0.4,0.2,0.0,0.6,0.2,0.0,0.0,0.0
35.4,55.8,65.2,76.0,86.0,90.4,92.4,95.4,97.6,98.4
3.4,9.0,9.4,12.2,20.8,21.0,22.2,23.0,25.6,29.4
1.8,2.2,2.0,1.6,2.4,1.0,1.6,5.0,1.6,0.4
5.4,9.6,16.4,16.4,15.0,21.6,25.4,29.0,28.0,29.0
63.2,75.2,85.4,90.6,93.6,96.6,98.0,98.8,99.4,99.8
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
61.4,75.6,83.8,90.8,94.4,97.8,98.4,99.4,99.6,99.8
1.8,1.0,0.2,2.8,2.0,1.2,0.4,2.6,2.2,4.0
15.8,27.2,41.0,51.4,57.2,67.8,73.8,83.6,89.0,92.4
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4
11.8,21.6,34.4,38.2,44.0,54.6,70.4,79.4,83.8,87.2
0.0,2.4,1.6,0.4,0.6,0.6,0.2,2.0,1.2,0.2
0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4
60.8,75.6,84.6,88.4,93.6,96.2,97.8,98.6,98.6,99.4
61.4,77.6,86.0,91.2,93.6,96.6,97.8,98.2,98.0,99.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
1.0,0.4,0.4,1.8,1.4,1.0,0.4,0.4,0.4,0.8
98.2,99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
20.6,35.0,44.6,55.8,64.2,75.2,85.0,89.4,91.8,95.4
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
18.8,33.0,47.6,65.2,73.0,79.8,86.2,89.4,93.6,95.8
99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
61.8,76.4,87.0,91.0,93.2,95.8,97.0,99.0,99.0,99.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.2,7.8,9.4,10.0,11.6,13.4,13.2,6.6,4.6,7.8
62.8,75.0,83.8,88.6,92.6,94.8,97.0,98.0,99.2,99.4
98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.2,3.6,1.8,0.8,1.4,0.6,1.8,0.8,0.6,4.8
0.8,1.0,0.6,0.6,1.2,0.8,0.0,1.4,0.6,2.8
0.0,0.4,1.4,1.8,2.2,0.6,1.8,2.0,1.2,1.4
99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.2,75.8,84.4,90.2,95.2,97.0,97.6,98.8,99.2,99.2
35.6,51.4,70.4,76.4,85.0,89.0,94.0,96.6,97.6,99.0
20.0,25.2,34.4,42.6,55.0,66.2,81.2,88.8,93.2,96.6
18.4,27.6,45.4,59.2,69.6,75.8,87.0,91.8,96.2,97.4
39.4,59.2,72.2,82.8,90.2,93.8,97.2,99.0,99.6,99.6
98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31.4,54.8,64.0,77.4,84.4,88.6,91.0,94.8,96.2,97.4
4.0,6.2,8.0,12.4,12.0,11.4,14.2,16.8,14.0,13.2
0.2,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.2,0.0
98.8,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.4,0.6,2.2,0.2,2.6,0.8,1.0,2.2,1.4,2.0
99.0,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
