0,1,2,3,4,5,6,7,8,9
98.4,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13.4,30.2,39.2,47.8,62.4,73.0,81.8,91.0,94.6,95.6
57.8,78.2,83.8,89.6,94.2,96.4,98.2,98.8,99.0,99.4
94.4,97.0,98.0,98.8,99.0,99.6,99.6,100.0,100.0,100.0
35.0,58.6,76.4,85.2,92.6,95.0,96.2,97.2,98.4,99.4
82.2,87.8,90.0,93.6,96.4,98.6,99.2,99.6,99.8,100.0
2.8,4.8,2.6,4.4,9.4,9.0,11.6,13.2,15.4,12.6
11.4,23.2,33.2,44.4,50.2,62.6,77.4,88.0,93.0,96.0
99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39.0,59.2,70.8,82.4,89.0,92.6,96.0,97.4,98.4,99.4
10.2,10.8,14.4,14.8,17.4,19.2,25.4,26.6,26.4,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,12.6,16.4,12.8,10.2,14.6,14.2,16.6,21.2,25.8
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0
62.0,73.2,86.0,92.0,94.0,95.8,97.8,98.8,99.6,100.0
15.6,23.6,35.2,40.0,47.0,57.6,70.0,78.8,86.0,90.6
94.4,95.4,97.4,98.2,99.4,100.0,100.0,100.0,100.0,100.0
63.4,78.0,84.0,90.0,95.0,95.4,96.2,97.8,98.2,99.0
14.4,25.0,32.6,45.0,55.0,67.6,79.8,85.6,91.0,94.2
99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94.0,96.4,98.0,97.8,99.4,99.8,100.0,100.0,100.0,100.0
97.6,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80.8,89.2,90.0,94.6,97.6,98.8,99.2,100.0,100.0,100.0
99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96.2,98.2,98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0
12.8,22.6,39.4,53.6,60.0,68.0,78.8,88.0,93.6,96.8
60.4,78.0,85.0,92.0,94.4,97.6,98.6,99.6,99.6,100.0
0.0,0.0,0.2,0.0,0.0,1.8,0.0,0.0,0.4,0.0
61.2,74.2,82.4,89.2,94.0,97.0,98.2,99.2,99.8,100.0
79.8,85.8,90.8,94.0,95.0,96.6,98.0,98.8,99.2,99.6
0.6,0.6,2.0,1.0,1.6,0.6,4.4,5.4,2.8,1.0
98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93.6,97.4,99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0
59.0,73.8,83.2,89.0,94.0,96.4,97.2,98.8,99.0,98.6
1.2,0.8,1.6,0.8,3.0,2.0,1.8,0.8,0.6,1.2
17.6,30.2,43.6,52.4,60.4,72.0,81.6,87.4,92.4,95.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83.2,87.6,91.2,92.6,95.0,95.6,97.6,98.6,99.6,99.8
99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.4,96.0,96.6,97.8,98.2,99.4,99.8,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60.0,76.6,85.8,91.2,95.0,96.8,98.0,98.4,99.0,99.8
21.8,30.0,42.4,56.4,67.8,77.6,86.4,91.0,94.6,97.2
34.4,54.8,71.4,83.4,90.6,95.0,97.4,98.8,99.2,99.6
36.0,56.8,73.4,85.0,90.6,94.4,96.6,98.0,98.4,99.2
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.6,97.8,98.8,99.0,99.2,99.4,99.6,99.4,99.6,100.0
36.8,57.4,72.0,82.8,88.2,93.6,96.4,97.8,98.8,99.2
21.6,31.8,41.0,49.8,62.4,71.4,81.0,87.2,94.2,96.4
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
