0,1,2,3,4,5,6,7,8,9
98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36.6,62.8,74.2,82.8,89.4,93.8,95.2,96.8,98.0,98.2
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7.4,5.8,8.0,5.6,6.0,12.0,9.4,12.0,14.4,15.2
18.2,35.4,45.6,52.8,64.8,78.2,85.8,91.4,95.6,97.2
64.0,77.8,84.6,89.4,92.8,94.2,95.6,96.0,97.4,98.4
82.8,86.2,91.0,95.0,96.8,97.0,97.2,96.8,98.8,99.4
0.0,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.4,0.0
60.6,77.4,87.4,91.4,94.8,96.0,98.0,98.8,99.2,99.4
0.0,0.6,0.2,0.0,0.2,0.0,0.8,0.0,0.2,0.0
21.4,34.2,38.0,47.6,53.2,64.2,75.8,85.6,90.6,93.4
81.6,88.2,91.4,94.8,97.2,97.0,97.8,98.8,98.6,99.4
65.4,80.0,90.0,93.2,95.2,96.8,97.2,97.2,98.4,99.2
66.8,79.2,88.6,92.4,94.6,95.0,95.8,97.4,98.0,98.6
58.8,72.8,83.6,91.6,93.6,93.6,96.4,98.8,99.2,99.4
95.2,98.0,97.8,97.8,99.2,100.0,100.0,100.0,100.0,100.0
5.4,9.4,10.6,8.0,3.6,8.0,11.8,13.0,10.0,20.0
1.8,1.8,3.0,0.2,1.6,0.2,0.4,2.0,3.4,2.6
96.2,99.0,99.6,99.6,99.4,99.6,99.6,99.8,99.8,100.0
81.4,87.2,90.0,89.4,94.2,97.6,98.6,99.4,99.4,99.6
58.8,75.4,87.2,92.4,94.8,96.6,98.0,99.0,99.2,99.4
99.4,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93.8,96.2,96.6,98.6,99.4,99.8,99.8,99.8,99.8,100.0
94.4,97.4,98.0,98.8,98.6,100.0,100.0,100.0,100.0,100.0
4.0,9.8,5.2,3.8,7.0,7.4,5.2,5.6,11.2,6.2
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80.6,89.0,94.4,96.4,98.0,98.4,98.8,99.2,99.2,99.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
34.0,53.4,68.4,81.8,90.4,93.8,96.0,97.6,98.6,99.4
93.4,95.2,97.0,97.6,98.2,99.2,99.4,100.0,100.0,100.0
98.0,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96.0,97.0,99.0,99.6,99.4,99.6,99.8,100.0,100.0,100.0
5.6,13.4,11.0,16.4,23.8,32.0,27.2,30.4,30.8,31.2
85.6,88.2,90.4,94.8,97.4,99.0,99.0,99.0,99.0,99.2
95.6,99.0,99.6,99.4,100.0,100.0,100.0,100.0,100.0,100.0
0.6,3.8,0.0,0.4,1.4,1.4,1.0,1.0,0.8,0.8
2.0,2.2,0.4,2.2,3.8,2.0,0.8,1.8,3.4,1.2
1.2,0.2,1.0,0.6,1.6,1.2,2.6,1.2,1.8,2.0
23.2,27.0,37.4,49.8,60.8,70.4,80.8,88.2,91.6,95.4
94.2,97.4,99.4,99.4,99.8,100.0,100.0,100.0,100.0,100.0
83.2,89.0,92.0,93.8,95.0,96.8,99.2,99.4,99.6,99.6
98.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.4,8.0,7.4,11.6,19.0,10.8,12.8,14.4,18.4,17.8
0.8,2.2,4.0,1.4,2.4,2.2,0.6,0.6,1.2,0.6
95.4,98.0,98.6,98.8,98.6,99.0,99.4,99.6,100.0,100.0
3.8,10.2,12.2,14.8,15.6,20.8,20.8,25.8,32.0,31.4
80.2,87.4,91.0,94.4,95.6,97.2,98.2,98.8,98.8,99.0
1.8,0.4,1.8,0.8,0.2,1.8,1.8,0.2,2.6,2.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86.0,88.4,91.0,92.4,94.4,97.0,98.4,99.0,99.4,100.0
15.2,20.2,31.0,45.0,52.8,56.4,69.6,80.2,89.0,92.6
94.4,96.2,98.2,98.6,99.0,99.4,99.6,99.8,99.6,99.8
60.4,75.0,86.6,89.4,95.8,97.6,98.2,98.8,99.6,99.6
4.2,9.0,10.0,11.2,14.6,15.2,21.4,20.2,25.2,30.0
0.2,1.6,3.0,1.2,0.2,2.4,1.0,1.4,0.8,0.0
