0,1,2,3,4,5,6,7,8,9
93.6,97.2,98.0,99.6,99.6,99.6,100.0,100.0,100.0,100.0
35.4,58.6,70.2,81.8,89.4,93.6,95.8,97.0,98.4,98.6
2.0,2.0,3.2,3.0,0.8,1.8,0.8,0.8,0.4,1.2
1.0,2.6,0.0,0.2,1.4,1.0,1.6,0.8,3.2,3.6
94.8,98.4,99.0,99.8,99.8,100.0,100.0,100.0,100.0,100.0
40.4,57.4,73.4,83.4,87.6,94.2,97.0,98.8,99.6,99.8
98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6,36.4,48.8,55.2,62.2,77.4,84.4,89.6,92.4,96.4
83.6,88.4,92.2,93.4,95.4,95.6,95.8,97.6,98.6,98.4
15.6,23.8,42.2,50.6,65.8,73.0,81.0,87.8,91.8,97.0
12.0,13.2,30.8,39.2,51.4,62.6,72.0,74.8,85.4,91.2
99.0,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8.4,8.8,6.4,9.2,14.0,16.0,18.0,20.8,24.0,26.4
0.6,0.0,1.0,2.8,0.2,0.6,1.0,1.0,2.0,1.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33.8,56.0,73.2,85.2,89.4,91.6,94.2,96.0,97.2,99.0
61.4,78.0,87.4,92.8,95.6,97.6,98.4,99.2,99.4,99.8
36.0,57.8,73.2,82.4,90.0,94.6,97.2,98.8,99.4,99.8
82.4,87.6,92.4,96.2,95.6,96.0,97.2,97.8,99.6,99.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
62.2,77.2,85.4,90.6,92.4,96.2,98.2,97.8,98.0,98.6
65.6,79.6,85.6,90.4,94.2,96.4,97.4,99.0,98.4,99.4
33.6,53.4,71.6,80.2,86.6,92.2,94.6,97.0,97.8,99.0
0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
18.4,31.2,41.2,51.6,62.6,73.8,82.2,89.4,92.6,95.8
95.2,96.6,98.2,99.4,99.8,100.0,100.0,100.0,100.0,100.0
63.0,73.6,82.8,89.0,91.8,94.2,96.4,98.2,99.0,99.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.2,0.6,1.4,0.2,2.0,2.8,1.0,3.2,1.6,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
92.8,96.6,98.6,99.0,99.6,100.0,100.0,100.0,100.0,100.0
23.6,36.4,40.2,42.0,49.8,65.8,74.0,81.4,86.4,92.4
94.0,95.6,97.4,98.6,99.6,99.6,99.8,99.8,100.0,100.0
19.0,35.8,42.6,52.4,64.6,74.0,82.2,89.6,92.6,94.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,1.0,1.6,1.2,1.8,1.8,0.6,2.2,2.8,1.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,2.4,0.8,0.2,2.4,0.8,3.0,0.0,1.8,1.2
1.0,0.8,1.0,2.8,2.0,1.0,2.8,0.8,0.6,1.4
38.8,56.4,68.0,81.6,86.2,88.8,94.4,96.8,98.2,99.2
15.2,27.0,39.0,46.4,57.6,65.2,74.6,82.4,86.8,93.2
43.0,60.4,69.8,80.4,87.0,92.0,95.4,96.8,97.6,98.8
64.4,76.4,86.0,90.4,94.0,96.4,98.0,99.0,99.4,99.4
4.6,5.6,7.0,9.4,8.0,12.2,13.4,17.6,19.6,19.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
66.4,78.8,86.0,91.6,95.4,96.6,98.4,98.6,99.0,99.2
32.0,52.6,68.6,81.4,88.2,92.8,96.0,97.6,98.8,99.6
40.8,62.4,74.4,84.4,91.4,95.0,97.6,99.0,100.0,100.0
32.2,45.6,65.4,79.0,84.4,90.8,94.8,97.2,98.6,99.2
1.2,1.2,0.4,1.6,1.0,2.2,2.2,1.4,2.2,2.4
98.6,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93.0,95.4,97.6,98.6,99.4,99.4,99.8,100.0,100.0,100.0
99.4,99.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84.6,90.0,92.4,94.4,94.4,94.6,96.8,98.2,98.8,98.4
96.4,98.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.8,8.2,13.0,9.4,9.8,12.4,12.6,13.2,15.0,14.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96.0,97.4,99.0,99.4,99.8,99.8,100.0,100.0,100.0,100.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.4,3.2,4.0,2.0,1.8,1.6,0.6,2.2,3.0,0.2
18.8,23.8,36.0,46.4,54.0,65.2,72.4,78.6,87.0,92.2
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6
30.2,55.2,69.6,79.6,87.2,91.8,96.2,98.2,99.0,99.6
1.6,2.2,2.6,1.4,0.4,3.2,2.6,1.8,2.0,0.4
62.6,76.4,85.6,92.6,94.0,96.6,97.8,98.6,99.2,99.6
1.4,0.2,1.4,2.8,4.0,3.6,4.0,2.8,2.4,4.0
37.2,54.8,67.4,79.2,89.2,92.6,96.4,97.8,99.4,99.8
99.0,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.6,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.2,0.6,1.8,1.4,0.8,2.2,1.8,2.6,1.0,0.2
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
34.0,53.4,68.6,81.2,86.6,93.0,94.2,96.4,96.8,97.6
15.4,30.0,36.0,48.2,64.4,75.0,84.2,91.6,96.2,98.4
0.6,0.6,2.4,1.0,3.2,0.2,1.0,2.0,3.8,1.8
99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.4,77.2,87.2,92.8,95.0,96.8,98.6,99.0,99.6,100.0
60.6,75.4,82.6,89.0,93.0,96.0,97.0,97.8,98.2,99.0
1.6,1.2,0.8,1.2,0.2,1.4,2.6,2.2,0.8,1.4
37.8,52.0,70.6,82.4,90.8,95.0,97.4,98.6,99.2,99.2
60.8,78.6,85.4,90.4,93.8,94.6,96.8,98.4,99.0,99.2
38.4,55.2,74.6,82.4,89.8,96.0,97.2,98.0,99.4,99.8
0.0,1.2,1.8,0.6,0.6,2.2,4.0,1.8,1.0,2.4
62.0,77.4,86.8,90.8,94.0,95.8,97.2,98.6,98.6,98.6
85.0,88.4,91.8,93.0,94.6,96.6,97.4,98.4,98.8,98.4
