0,1,2,3,4,5,6,7,8,9
1.2,1.2,0.4,0.6,0.8,1.4,0.0,1.2,1.6,2.2
40.4,58.4,75.8,83.8,88.2,92.6,96.2,97.2,99.4,99.8
0.0,0.2,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.2
17.0,25.0,43.0,47.6,58.2,71.2,79.8,88.6,92.2,95.6
36.4,54.4,69.4,77.4,86.2,92.2,94.8,97.8,98.8,99.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
83.8,89.2,91.4,93.0,95.2,98.0,98.6,98.4,99.2,99.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.4,76.4,84.8,89.2,93.0,93.2,96.8,98.6,99.4,99.8
64.8,77.8,85.6,90.8,92.4,96.4,98.8,99.2,99.2,99.0
95.0,98.2,99.2,98.8,99.8,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19.2,23.2,36.8,51.6,58.2,64.8,74.4,83.2,90.6,94.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
82.8,82.6,88.6,93.8,94.8,97.6,98.6,99.2,99.8,100.0
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.0,80.0,86.2,91.6,94.2,97.0,97.6,98.6,99.0,99.6
0.2,0.0,0.2,0.0,0.0,0.2,1.2,0.4,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
3.8,6.8,8.8,5.6,9.6,6.8,12.4,17.8,24.4,27.6
98.6,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44.6,61.8,76.4,84.6,91.4,96.0,97.4,98.8,99.4,99.2
99.0,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96.6,98.8,99.0,99.0,99.4,99.8,99.8,100.0,100.0,100.0
83.0,90.0,92.2,94.6,95.8,96.4,97.0,96.6,97.6,99.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
81.4,86.2,89.6,93.2,95.0,94.2,96.6,98.6,99.8,99.8
37.8,57.0,71.0,83.2,90.2,94.0,97.0,98.4,98.6,99.2
93.4,96.2,97.4,99.0,99.6,100.0,100.0,100.0,100.0,100.0
1.8,0.6,2.4,0.8,1.0,1.2,0.4,2.0,1.0,0.0
93.2,96.4,97.8,98.4,98.6,99.6,100.0,100.0,100.0,100.0
94.8,96.6,98.2,99.0,98.8,99.6,99.4,99.4,99.8,100.0
40.6,62.6,78.4,87.6,92.2,95.4,97.2,99.0,99.6,99.8
93.0,96.6,98.4,99.4,99.4,99.6,99.6,99.8,100.0,100.0
32.4,51.0,68.8,81.2,86.2,93.0,96.0,98.2,98.8,99.4
3.4,2.6,4.4,6.8,11.2,13.0,16.6,16.8,13.8,18.0
62.2,77.6,83.4,90.6,94.0,96.4,98.2,99.0,99.6,99.6
4.8,7.4,9.8,12.6,11.8,9.6,11.2,16.4,13.4,13.6
21.8,31.8,41.4,54.8,64.2,74.2,82.4,89.4,93.2,94.6
6.2,6.4,10.0,12.2,8.8,6.4,9.0,10.8,15.8,13.6
96.0,97.6,99.2,98.8,99.8,99.8,100.0,100.0,100.0,100.0
98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17.6,26.2,37.8,49.0,57.2,72.0,82.6,88.8,93.0,93.6
0.2,1.4,0.4,1.4,0.8,1.8,1.0,3.6,1.2,0.8
35.4,58.4,68.2,80.2,87.8,93.6,96.4,97.6,97.8,99.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
81.0,88.0,91.6,95.4,97.2,99.0,99.2,99.2,99.4,99.2
97.0,99.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0
83.8,87.4,91.0,94.8,97.0,97.6,98.0,99.2,99.6,100.0
94.4,97.0,98.2,99.2,99.2,99.8,99.6,99.6,100.0,100.0
1.2,2.2,0.6,0.8,0.4,1.2,0.6,1.2,2.2,0.2
94.2,96.6,98.0,98.8,99.8,99.8,100.0,100.0,100.0,100.0
0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,1.0
7.4,2.6,4.8,4.2,10.4,6.8,4.4,4.0,7.0,7.0
6.2,5.6,4.4,9.6,9.8,11.6,11.6,10.0,9.6,11.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
11.0,23.4,34.2,39.0,48.6,61.2,67.0,78.2,85.0,90.6
99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.0,6.2,7.6,8.2,11.6,13.6,17.4,18.2,16.2,21.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,0.8,1.2,1.6,1.0,0.8,1.0,2.4,2.2,1.6
2.8,6.8,8.6,9.6,10.6,12.8,10.2,16.2,17.2,19.2
39.2,58.4,69.8,80.6,88.0,92.0,94.6,97.6,99.0,99.6
