0,1,2,3,4,5,6,7,8,9
1.4,0.2,0.2,1.2,1.6,0.4,0.6,1.0,0.0,0.2
98.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.8,77.4,85.2,91.6,95.6,97.0,97.8,98.0,98.2,98.8
63.8,76.2,85.4,91.8,95.8,96.8,97.8,98.8,99.2,99.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
82.0,88.8,91.6,94.6,94.8,96.6,98.0,98.8,99.2,99.6
6.4,8.2,8.2,7.0,13.0,13.8,14.8,16.6,17.0,21.0
99.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96.4,97.2,98.4,99.4,99.4,99.8,99.8,100.0,100.0,100.0
94.4,96.8,97.4,98.4,98.8,99.2,99.2,99.4,99.8,100.0
39.2,61.4,77.8,84.6,88.0,91.2,93.8,97.0,98.2,98.2
85.4,88.4,90.2,93.4,95.8,97.0,98.4,98.8,98.4,98.2
0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0
5.6,9.0,5.6,5.2,8.6,11.2,16.0,18.2,19.0,17.8
0.6,0.4,0.8,1.6,2.8,4.0,0.6,2.6,0.8,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0
12.4,25.8,34.6,38.6,47.4,60.4,69.8,78.2,90.0,94.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86.6,89.0,90.4,90.8,94.6,96.6,98.0,98.6,99.0,98.8
93.0,96.4,97.4,98.8,99.0,99.2,99.6,100.0,100.0,100.0
2.4,1.6,2.2,1.0,1.2,1.0,2.2,1.0,1.0,1.6
3.4,0.2,4.0,0.2,3.0,1.0,0.4,0.2,0.4,2.4
32.8,53.0,69.8,82.2,90.4,94.2,96.8,97.8,98.6,99.6
60.4,71.0,83.2,90.0,93.0,95.6,97.4,98.4,99.0,99.4
92.4,97.2,98.0,99.0,99.6,100.0,100.0,100.0,100.0,100.0
1.2,0.2,2.2,0.6,0.8,0.2,1.4,1.6,2.4,3.4
13.2,19.0,29.0,40.8,56.4,66.2,77.8,84.0,90.2,93.6
1.4,1.4,1.0,2.2,2.6,0.6,1.8,3.8,0.8,0.4
1.6,0.8,0.8,2.0,0.8,0.2,1.2,0.6,2.2,1.0
93.0,96.0,98.0,99.2,99.8,99.8,99.8,100.0,100.0,100.0
1.2,2.2,0.8,0.4,0.2,1.4,0.4,0.0,1.2,0.8
84.4,90.2,91.2,92.2,92.6,95.0,96.8,97.2,98.4,99.2
8.4,7.2,6.4,9.8,12.4,8.0,9.0,11.2,12.6,9.2
94.2,95.6,97.2,98.4,99.4,100.0,100.0,100.0,100.0,100.0
5.8,5.2,5.6,8.2,7.8,13.4,14.6,13.6,12.2,19.4
84.4,90.0,92.0,93.6,95.6,98.0,98.6,98.6,98.0,99.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94.2,97.2,98.6,98.6,99.4,99.8,100.0,100.0,100.0,100.0
33.2,58.0,73.8,81.8,88.4,93.2,96.6,97.4,98.6,99.2
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.0,7.2,12.8,12.0,11.0,13.6,10.6,9.0,11.4,12.0
6.4,9.4,9.2,10.4,14.4,19.2,15.2,18.2,18.4,21.4
0.6,1.4,1.2,1.6,0.6,0.2,1.4,1.6,2.4,0.2
83.4,87.4,92.0,94.6,96.8,97.6,98.2,99.6,99.2,99.8
94.6,97.8,98.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0
93.6,96.8,98.4,98.8,99.2,99.6,99.8,100.0,100.0,100.0
2.4,8.4,9.2,11.8,14.6,15.2,17.8,11.8,14.6,20.6
63.4,74.8,83.6,89.6,91.2,94.4,96.0,96.6,98.2,99.0
0.4,0.6,1.2,0.4,0.6,0.4,1.4,0.8,2.4,1.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
85.0,86.0,91.4,94.2,95.6,97.4,97.6,98.2,98.2,98.6
17.4,22.2,35.6,46.2,59.4,69.0,77.8,87.4,92.6,94.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6.4,5.4,8.0,9.2,10.4,8.8,14.8,12.0,16.0,23.0
18.2,35.4,42.2,52.6,66.4,74.6,82.0,87.6,89.6,91.6
0.0,0.0,0.0,1.6,0.0,0.0,0.2,0.2,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
83.0,89.8,92.0,94.0,96.6,98.2,98.4,98.8,99.8,100.0
94.8,96.6,97.2,98.0,98.6,99.4,99.6,99.8,99.4,99.8
93.8,97.8,97.8,98.6,98.8,98.8,99.4,99.6,99.6,99.8
22.4,23.2,25.4,39.6,49.8,59.0,63.4,72.0,80.2,88.4
0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,0.0
0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,1.0
93.6,96.4,97.8,99.0,99.4,99.4,100.0,100.0,100.0,100.0
20.4,32.4,41.4,51.2,57.6,68.2,80.2,88.4,91.8,95.2
95.2,96.8,98.2,98.4,99.0,98.8,99.6,100.0,100.0,100.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.6,89.0,93.4,92.8,94.0,96.4,98.0,99.0,99.4,99.2
0.6,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.8,7.2,3.6,8.2,10.0,11.0,8.8,12.0,12.6,12.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.2,5.6,6.8,11.0,12.8,24.0,26.0,28.4,28.2,26.4
0.8,0.2,0.4,1.6,0.6,2.8,0.0,1.2,1.2,1.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.6,1.0,0.4,2.4,1.8,2.0,1.0,0.4,0.6,0.6
83.8,90.6,91.6,93.6,95.2,97.0,99.0,99.6,99.6,99.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
14.6,22.8,37.8,47.6,58.6,66.2,80.8,86.2,89.0,92.6
17.4,23.4,34.0,49.4,59.8,69.4,77.4,85.6,91.8,94.6
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
81.6,88.4,93.4,94.2,96.2,97.0,97.4,98.4,99.4,100.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.0,30.6,44.8,53.6,64.6,75.8,82.2,87.0,91.6,95.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.8,9.2,10.0,11.8,8.0,11.8,8.6,12.6,15.8,18.6
0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8
0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.4,26.8,35.8,47.4,57.2,65.8,75.2,81.2,88.6,90.0
95.6,96.0,98.2,99.2,99.4,99.6,100.0,100.0,100.0,100.0
1.2,1.0,1.0,2.8,1.4,0.0,0.8,0.6,1.8,1.2
92.4,95.6,97.4,98.8,99.4,99.6,100.0,100.0,100.0,100.0
94.6,95.8,97.4,98.2,99.0,99.8,100.0,100.0,100.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
6.6,6.4,9.6,12.8,9.4,6.2,11.0,18.0,19.8,21.6
15.8,19.2,35.8,50.8,58.4,66.4,76.0,83.6,89.0,93.0
