0,1,2,3,4,5,6,7,8,9
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
95.0,97.4,98.4,98.8,98.8,99.6,99.4,100.0,100.0,100.0
93.6,96.8,99.2,98.8,99.2,99.8,100.0,100.0,100.0,100.0
61.4,79.4,89.0,93.4,95.0,97.0,97.8,98.2,98.8,99.0
0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.6,0.0
6.2,9.6,13.4,12.8,11.8,10.8,14.8,22.2,24.2,25.6
99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.2,2.2,1.2,1.8,1.2,0.0,3.8,1.4,1.0,1.0
42.4,61.6,73.4,83.0,90.4,94.4,96.4,97.0,97.8,99.0
13.6,28.0,44.6,60.6,73.4,81.2,88.8,91.2,94.6,96.0
20.0,31.0,42.8,55.6,66.2,72.0,81.0,86.8,93.4,96.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
28.6,56.2,71.4,81.6,89.6,92.4,95.2,97.0,98.6,99.0
11.8,21.4,33.4,51.4,59.8,69.8,78.0,86.6,92.6,96.2
34.0,53.2,69.4,80.2,88.6,92.2,96.2,98.2,99.2,99.6
93.0,95.4,97.0,98.8,98.6,99.6,99.8,100.0,100.0,100.0
3.4,7.4,13.8,10.6,12.4,17.6,12.6,13.0,15.4,20.4
98.6,99.2,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63.0,76.0,83.4,88.4,91.6,95.0,96.8,97.8,99.6,99.8
16.4,28.4,34.0,46.0,54.0,63.2,75.6,88.2,92.4,95.4
85.0,89.2,91.2,93.0,95.0,96.0,97.8,98.6,100.0,100.0
2.4,3.4,1.8,3.4,0.2,1.4,0.6,0.4,1.2,0.4
61.6,75.8,85.6,91.6,95.0,97.2,98.4,99.2,99.6,99.6
3.4,9.2,10.6,4.6,6.8,6.6,10.8,10.4,10.2,14.0
63.6,76.2,86.2,91.6,94.8,98.0,98.4,99.2,100.0,100.0
0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
3.0,2.0,1.0,1.0,1.2,2.0,0.8,2.2,1.2,0.8
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.2,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.4
9.2,11.6,15.8,19.4,19.2,19.6,21.2,21.6,23.8,23.4
6.4,7.8,6.2,9.2,7.4,9.6,7.4,13.6,9.8,16.2
0.8,1.2,1.0,0.2,1.4,1.0,1.6,3.2,4.0,2.8
5.4,5.4,7.4,13.2,13.2,15.0,12.4,14.2,13.4,25.2
79.6,89.4,92.8,94.8,95.0,96.6,97.6,98.6,98.6,98.8
14.2,31.8,47.4,59.8,66.8,75.6,80.0,85.8,90.6,92.8
0.4,2.6,1.2,0.8,0.4,2.2,1.2,2.2,2.6,3.2
39.4,57.4,71.8,82.6,89.6,93.6,95.6,96.6,98.4,99.2
3.4,2.2,1.6,0.8,1.4,2.0,1.6,1.2,1.4,0.6
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
95.6,97.8,98.8,99.6,99.6,99.8,100.0,100.0,100.0,100.0
1.4,8.4,7.8,11.4,12.6,10.0,15.8,23.6,25.2,25.8
18.8,28.0,37.8,50.6,62.4,72.8,80.0,87.8,93.0,94.8
96.6,96.4,98.8,99.4,99.8,100.0,100.0,100.0,100.0,100.0
0.2,0.0,0.0,0.6,0.2,0.2,0.6,0.0,0.0,0.0
0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.0,0.0
20.8,36.8,43.2,52.8,60.0,73.0,80.0,86.6,90.8,96.6
36.6,52.6,68.6,78.6,88.2,93.4,95.0,97.8,98.6,99.2
83.8,87.6,91.6,93.8,95.2,96.8,99.0,99.8,99.8,100.0
80.6,84.6,90.4,94.6,96.2,97.4,99.0,99.6,99.6,99.8
3.2,1.4,1.4,1.6,0.4,1.6,2.6,1.0,0.2,2.8
80.8,87.6,89.8,94.2,96.4,98.0,98.8,99.0,99.4,99.8
3.6,8.4,12.8,6.8,15.4,8.4,15.0,16.6,16.2,18.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60.4,76.0,83.0,88.8,92.2,95.8,97.8,98.0,99.2,99.6
4.8,8.0,9.6,11.4,11.0,9.4,6.4,8.0,15.6,20.8
60.6,72.8,83.8,91.0,95.6,97.8,99.0,99.8,100.0,100.0
4.8,4.0,5.4,11.0,11.8,11.0,9.2,12.4,18.6,13.6
21.2,32.6,42.4,50.4,62.0,71.8,80.8,86.0,93.2,96.2
99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
22.0,28.0,32.8,38.6,48.0,57.8,68.2,77.4,85.0,93.6
82.8,87.2,92.6,95.2,97.2,98.2,98.2,97.8,98.8,99.0
0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.4,96.6,97.6,98.6,98.8,99.2,99.6,99.8,99.8,99.8
1.0,0.6,1.0,0.6,0.6,2.6,0.6,0.8,0.2,1.8
84.2,86.2,90.8,93.6,96.0,97.4,97.8,99.8,99.8,99.4
93.2,97.4,98.6,99.0,99.4,99.8,100.0,100.0,100.0,100.0
16.2,27.2,37.4,46.8,57.4,71.2,78.0,85.2,91.6,95.4
1.0,1.2,1.4,0.0,0.6,0.4,0.6,0.6,3.2,0.2
20.0,34.8,44.6,50.2,60.0,71.0,82.0,89.2,93.4,96.0
0.4,1.4,0.6,1.0,0.4,2.2,2.6,0.6,4.2,1.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0
82.8,88.2,91.4,95.0,95.0,96.0,95.0,96.4,98.0,99.8
81.8,87.4,91.2,95.2,96.0,97.0,98.6,99.2,99.8,99.8
63.2,79.0,84.4,88.8,92.8,95.0,95.4,97.4,97.8,99.2
0.8,1.0,0.6,1.8,0.6,1.8,2.4,0.8,0.6,4.4
9.2,8.2,12.2,14.4,13.0,8.8,9.6,17.4,14.6,18.0
99.2,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13.6,22.4,38.4,45.6,56.2,71.2,81.2,85.8,91.2,94.0
63.8,77.8,86.0,92.0,94.4,97.2,98.2,99.2,99.4,99.8
19.8,27.2,43.0,55.6,61.0,75.2,82.4,87.6,93.8,95.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.6,7.4,11.2,11.8,14.0,17.6,20.8,24.0,26.2,33.6
99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
61.0,75.6,85.6,93.0,95.4,97.2,98.6,99.2,99.2,99.6
95.8,97.6,99.0,99.4,100.0,100.0,100.0,100.0,100.0,100.0
15.8,30.4,45.2,55.8,69.2,81.2,90.4,94.2,96.8,98.8
95.4,96.8,97.0,98.6,99.4,99.6,99.6,99.8,100.0,100.0
35.2,55.8,70.6,80.2,87.4,90.6,94.0,96.4,98.0,99.0
94.6,97.0,99.0,99.2,99.8,100.0,100.0,100.0,100.0,100.0
1.0,1.8,1.6,1.0,2.6,1.4,2.0,0.8,0.2,2.8
63.2,78.0,87.8,91.6,93.8,96.8,98.6,99.0,99.6,99.6
61.8,76.6,84.6,89.4,93.2,95.0,97.2,98.4,98.8,99.0
94.6,97.2,98.4,99.2,99.2,99.2,99.6,99.6,100.0,100.0
18.8,27.6,41.4,52.2,60.2,68.6,79.6,85.8,91.2,93.8
12.8,23.0,38.2,42.4,52.4,63.4,74.6,80.4,88.4,92.2
34.0,56.6,72.0,80.4,84.4,88.8,93.0,96.0,96.6,97.8
