1.351411056518554688e+01,5.690897464752197266e+00,5.861874103546142578e+00,-3.955658674240112305e+00,-3.077042400836944580e-01
1.416477298736572266e+01,5.935284137725830078e+00,6.333481788635253906e+00,-4.226933479309082031e+00,6.360384821891784668e-02
1.430308628082275391e+01,5.997003555297851562e+00,6.370307922363281250e+00,-4.255345821380615234e+00,9.528608992695808411e-03
-1.171044588088989258e+00,-1.501318693161010742e+00,3.458615779876708984e+00,-4.069583892822265625e+00,-7.036656737327575684e-01
1.414796447753906250e+01,5.927867889404296875e+00,6.326692581176757812e+00,-4.220962047576904297e+00,6.731387972831726074e-02
1.399682140350341797e+01,5.869484901428222656e+00,6.253902912139892578e+00,-4.206648826599121094e+00,5.174252390861511230e-02
-1.050883054733276367e+00,-1.397822737693786621e+00,2.928853273391723633e+00,-3.459971189498901367e+00,-5.114954710006713867e-01
-1.243094205856323242e+00,-1.628790616989135742e+00,4.103036880493164062e+00,-4.773695945739746094e+00,-9.504094719886779785e-01
-6.573604941368103027e-01,-1.171939492225646973e+00,2.212133884429931641e+00,-2.582443952560424805e+00,-1.427652835845947266e-01
1.431344890594482422e+01,6.012219905853271484e+00,6.337723255157470703e+00,-4.270020484924316406e+00,-8.453562855720520020e-02
1.437563610076904297e+01,6.031724929809570312e+00,6.371900558471679688e+00,-4.263556003570556641e+00,-5.647042393684387207e-02
1.433867359161376953e+01,6.016448020935058594e+00,6.357667446136474609e+00,-4.261651039123535156e+00,-8.778600022196769714e-03
1.419077682495117188e+01,5.946344375610351562e+00,6.339719295501708984e+00,-4.229619979858398438e+00,5.185863375663757324e-02
1.324224376678466797e+01,5.581501007080078125e+00,5.720079898834228516e+00,-3.876603841781616211e+00,-3.229401409626007080e-01
1.434230136871337891e+01,6.022036075592041016e+00,6.352690696716308594e+00,-4.272706985473632812e+00,-5.780532956123352051e-02
1.428789806365966797e+01,5.990045547485351562e+00,6.364099502563476562e+00,-4.251004695892333984e+00,1.429793424904346466e-02
1.316859602928161621e+00,6.108706593513488770e-01,4.107406437397003174e-01,-6.334657669067382812e-01,1.377189308404922485e-01
1.409038829803466797e+01,5.904469966888427734e+00,6.307997226715087891e+00,-4.213947772979736328e+00,6.959196925163269043e-02
1.389941978454589844e+01,5.847373008728027344e+00,6.062900066375732422e+00,-4.082376480102539062e+00,-2.493868172168731689e-01
1.406754589080810547e+01,5.895402431488037109e+00,6.300100326538085938e+00,-4.211788654327392578e+00,7.046958804130554199e-02
1.365134143829345703e+01,5.758833885192871094e+00,5.957589149475097656e+00,-4.140031337738037109e+00,-3.153159916400909424e-01
1.360853290557861328e+01,5.734264850616455078e+00,5.949350357055664062e+00,-4.067329406738281250e+00,-2.837066948413848877e-01
1.420079994201660156e+01,5.950947761535644531e+00,6.343577384948730469e+00,-4.232878208160400391e+00,5.048295855522155762e-02
1.323358440399169922e+01,5.581219673156738281e+00,5.718505859375000000e+00,-3.889093637466430664e+00,-3.171861469745635986e-01
-1.176393866539001465e+00,-1.518711447715759277e+00,3.526885509490966797e+00,-4.144548416137695312e+00,-7.308957576751708984e-01
1.412297248840332031e+01,5.917514324188232422e+00,6.318324089050292969e+00,-4.217034816741943359e+00,6.861063838005065918e-02
1.420891094207763672e+01,5.972256183624267578e+00,6.238555908203125000e+00,-4.193313598632812500e+00,-1.749699413776397705e-01
