3.519328117370605469e+00,9.363260120153427124e-02,2.284587144851684570e+00,6.851192951202392578e+00,8.050804138183593750e+00
2.564633369445800781e+00,2.930185524746775627e-03,7.791792869567871094e+00,4.937025547027587891e+00,1.006307792663574219e+01
3.445083618164062500e+00,2.862069904804229736e-01,2.968652248382568359e+00,6.771069049835205078e+00,8.407697677612304688e+00
3.512496232986450195e+00,1.257381588220596313e-01,2.387320041656494141e+00,6.893844604492187500e+00,8.131155014038085938e+00
3.357232093811035156e+00,3.807015717029571533e-01,3.704210758209228516e+00,6.590409755706787109e+00,8.746603012084960938e+00
3.516728878021240234e+00,8.678235858678817749e-02,2.260529518127441406e+00,6.831921100616455078e+00,8.023795127868652344e+00
6.051697254180908203e+00,-7.540935516357421875e+00,4.252736568450927734e+00,-1.718840122222900391e+00,1.055961608886718750e+01
3.494880676269531250e+00,1.667270809412002563e-01,2.513256549835205078e+00,6.856373786926269531e+00,8.183364868164062500e+00
3.518353223800659180e+00,8.722712844610214233e-02,2.262741327285766602e+00,6.835854530334472656e+00,8.028613090515136719e+00
3.517904996871948242e+00,1.069424375891685486e-01,2.328511714935302734e+00,6.876737117767333984e+00,8.089714050292968750e+00
6.050639629364013672e+00,-7.546606063842773438e+00,4.219755649566650391e+00,-1.723136305809020996e+00,1.051391410827636719e+01
3.519839525222778320e+00,8.755650371313095093e-02,2.258994340896606445e+00,6.837227344512939453e+00,8.028142929077148438e+00
3.378764152526855469e+00,3.747803270816802979e-01,3.544156551361083984e+00,6.679377079010009766e+00,8.695361137390136719e+00
3.170478105545043945e+00,4.400186836719512939e-01,4.774572849273681641e+00,6.277959346771240234e+00,9.159320831298828125e+00
3.517258644104003906e+00,8.008828014135360718e-02,2.240637302398681641e+00,6.819584846496582031e+00,8.005753517150878906e+00
3.286725759506225586e+00,4.008108675479888916e-01,4.032004833221435547e+00,6.488387107849121094e+00,8.856440544128417969e+00
6.050956726074218750e+00,-7.543292045593261719e+00,4.235835552215576172e+00,-1.721476554870605469e+00,1.053723716735839844e+01
3.436916351318359375e+00,2.753129303455352783e-01,2.937752246856689453e+00,6.732541561126708984e+00,8.362375259399414062e+00
3.510678529739379883e+00,1.333352476358413696e-01,2.411393165588378906e+00,6.890333652496337891e+00,8.144250869750976562e+00
3.518884420394897461e+00,1.005593761801719666e-01,2.310274600982666016e+00,6.866042613983154297e+00,8.073944091796875000e+00
6.043148517608642578e+00,-7.549033164978027344e+00,4.162494659423828125e+00,-1.727287650108337402e+00,1.042809104919433594e+01
3.520133972167968750e+00,9.640540927648544312e-02,2.293752193450927734e+00,6.858366966247558594e+00,8.060829162597656250e+00
6.053777694702148438e+00,-7.544641971588134766e+00,4.244770526885986328e+00,-1.721545457839965820e+00,1.055274868011474609e+01
6.048108577728271484e+00,-7.545845985412597656e+00,4.208447456359863281e+00,-1.723573923110961914e+00,1.049596405029296875e+01
6.047576427459716797e+00,-7.545701026916503906e+00,4.205075740814208984e+00,-1.723801612854003906e+00,1.049112415313720703e+01
