7.783515930175781250e+00,3.074655771255493164e+00,-4.667151451110839844e+00,4.366010189056396484e+00,-7.955266475677490234e+00
7.594529151916503906e+00,2.985607624053955078e+00,-4.317432880401611328e+00,4.716882705688476562e+00,-8.526785850524902344e+00
7.722326278686523438e+00,3.037929058074951172e+00,-4.414093017578125000e+00,4.753144264221191406e+00,-8.596666336059570312e+00
-2.682591676712036133e+00,-5.315167903900146484e+00,-2.622981786727905273e+00,3.215278863906860352e+00,8.013901710510253906e+00
7.583898067474365234e+00,2.980939626693725586e+00,-4.309357643127441406e+00,4.713515758514404297e+00,-8.520545005798339844e+00
7.465038776397705078e+00,2.934380054473876953e+00,-4.230593204498291016e+00,4.657478809356689453e+00,-8.419342994689941406e+00
-2.786757469177246094e+00,-5.198177337646484375e+00,-2.594208002090454102e+00,3.095221281051635742e+00,8.021559715270996094e+00
-2.176757812500000000e+00,-5.101382732391357422e+00,-2.617371797561645508e+00,3.196994543075561523e+00,7.302512168884277344e+00
-2.751574516296386719e+00,-4.904135704040527344e+00,-2.503865003585815430e+00,2.782552957534790039e+00,7.611054897308349609e+00
7.845593929290771484e+00,3.096616268157958984e+00,-4.526429653167724609e+00,4.767217159271240234e+00,-8.620744705200195312e+00
7.801638603210449219e+00,3.070989370346069336e+00,-4.485103607177734375e+00,4.755120754241943359e+00,-8.605047225952148438e+00
7.719921588897705078e+00,3.040223836898803711e+00,-4.425352096557617188e+00,4.731862068176269531e+00,-8.558591842651367188e+00
7.620078563690185547e+00,2.996267557144165039e+00,-4.335976600646972656e+00,4.726259708404541016e+00,-8.543991088867187500e+00
7.697298049926757812e+00,3.037611246109008789e+00,-4.650411605834960938e+00,4.241367816925048828e+00,-7.742791652679443359e+00
7.816492557525634766e+00,3.076796293258666992e+00,-4.498024940490722656e+00,4.752233028411865234e+00,-8.603831291198730469e+00
7.704233169555664062e+00,3.030041694641113281e+00,-4.400719642639160156e+00,4.745889663696289062e+00,-8.584081649780273438e+00
1.666693329811096191e+00,1.478726267814636230e-01,-1.462392926216125488e+00,2.726444602012634277e-01,-1.767483711242675781e+00
7.542541503906250000e+00,2.964499235153198242e+00,-4.278953552246093750e+00,4.700911521911621094e+00,-8.496079444885253906e+00
7.811951160430908203e+00,3.082095623016357422e+00,-4.619411468505859375e+00,4.508749485015869141e+00,-8.195927619934082031e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
7.610603332519531250e+00,3.043560743331909180e+00,-4.450928688049316406e+00,4.567724704742431641e+00,-8.239774703979492188e+00
7.708861827850341797e+00,3.067692756652832031e+00,-4.562683582305908203e+00,4.497088909149169922e+00,-8.138952255249023438e+00
7.622317314147949219e+00,2.996805429458618164e+00,-4.337656974792480469e+00,4.725909233093261719e+00,-8.544116020202636719e+00
7.820585727691650391e+00,3.091111898422241211e+00,-4.730690956115722656e+00,4.309955120086669922e+00,-7.862129688262939453e+00
-2.640615463256835938e+00,-5.319270610809326172e+00,-2.686696767807006836e+00,3.192500829696655273e+00,7.963243484497070312e+00
7.566277503967285156e+00,2.973688364028930664e+00,-4.296299934387207031e+00,4.707580566406250000e+00,-8.509613037109375000e+00
7.852682113647460938e+00,3.096526145935058594e+00,-4.574630260467529297e+00,4.679362773895263672e+00,-8.476585388183593750e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
6.512269973754882812e+00,2.665869474411010742e+00,-3.991957664489746094e+00,3.620746135711669922e+00,-6.536883354187011719e+00
7.742499828338623047e+00,3.079177618026733398e+00,-4.621954441070556641e+00,4.427779674530029297e+00,-8.032866477966308594e+00
7.161700248718261719e+00,2.889741182327270508e+00,-4.439228057861328125e+00,3.847597837448120117e+00,-6.976238727569580078e+00
-1.320361852645874023e+00,-2.602342844009399414e+00,-1.506043434143066406e+00,1.783757328987121582e+00,4.193663597106933594e+00
7.830667495727539062e+00,3.083169221878051758e+00,-4.536705017089843750e+00,4.703216075897216797e+00,-8.521488189697265625e+00
7.590827465057373047e+00,2.983575582504272461e+00,-4.313992500305175781e+00,4.715908527374267578e+00,-8.525505065917968750e+00
7.810378551483154297e+00,3.083600521087646484e+00,-4.631946563720703125e+00,4.486320495605468750e+00,-8.155571937561035156e+00
7.590596199035644531e+00,2.983986616134643555e+00,-4.314100742340087891e+00,4.716322422027587891e+00,-8.525667190551757812e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
7.872929096221923828e+00,3.103559732437133789e+00,-4.648959636688232422e+00,4.556285858154296875e+00,-8.280129432678222656e+00
7.791286468505859375e+00,3.062227487564086914e+00,-4.469754219055175781e+00,4.755350112915039062e+00,-8.610991477966308594e+00
7.812907218933105469e+00,3.080661773681640625e+00,-4.556432247161865234e+00,4.643719673156738281e+00,-8.414866447448730469e+00
-1.915914893150329590e+00,-4.894946575164794922e+00,-2.663219690322875977e+00,3.038324594497680664e+00,6.825999259948730469e+00
7.636394977569580078e+00,3.000376939773559570e+00,-4.345408916473388672e+00,4.731059074401855469e+00,-8.556024551391601562e+00
7.600701332092285156e+00,2.987199544906616211e+00,-4.321244239807128906e+00,4.718534469604492188e+00,-8.530857086181640625e+00
7.525205612182617188e+00,2.957124471664428711e+00,-4.266360759735107422e+00,4.694500446319580078e+00,-8.484311103820800781e+00
7.827061653137207031e+00,3.083172559738159180e+00,-4.503984928131103516e+00,4.767956733703613281e+00,-8.625639915466308594e+00
7.648583412170410156e+00,3.007511615753173828e+00,-4.356842517852783203e+00,4.734877586364746094e+00,-8.560873985290527344e+00
6.802290916442871094e+00,2.756834268569946289e+00,-4.205959320068359375e+00,3.660176515579223633e+00,-6.649452686309814453e+00
2.409936487674713135e-01,-1.977091193199157715e+00,-4.395834803581237793e-01,-2.851782441139221191e-01,8.543082326650619507e-02
7.709987640380859375e+00,3.032858371734619141e+00,-4.404229640960693359e+00,4.750642776489257812e+00,-8.591620445251464844e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
7.666593074798583984e+00,3.015326023101806641e+00,-4.370996952056884766e+00,4.739939212799072266e+00,-8.570122718811035156e+00
7.565356731414794922e+00,2.973409891128540039e+00,-4.295608997344970703e+00,4.707696914672851562e+00,-8.509509086608886719e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
7.820315837860107422e+00,3.080615997314453125e+00,-4.529122829437255859e+00,4.703566551208496094e+00,-8.519392013549804688e+00
-2.564918518066406250e+00,-5.301617145538330078e+00,-2.655097246170043945e+00,3.268923044204711914e+00,7.906015396118164062e+00
7.524761676788330078e+00,2.956902503967285156e+00,-4.266049385070800781e+00,4.694183349609375000e+00,-8.483831405639648438e+00
7.654872894287109375e+00,3.010673761367797852e+00,-4.363068580627441406e+00,4.734765052795410156e+00,-8.560683250427246094e+00
-2.460976362228393555e+00,-5.267334461212158203e+00,-2.655623674392700195e+00,3.294423341751098633e+00,7.780534267425537109e+00
